"no","generasi","pertanyaan","pertanyaan_ner","lapis_terjemahan","sql_asli_1baris","sql_dipakai_1baris","error"
"187","v3","Tampilkan realisasi inspeksi sarana distribusi periode pemeriksaan tahun 2025","Tampilkan realisasi inspeksi sarana distribusi periode pemeriksaan tahun <YEAR>","-","WITH latest_target_year AS ( SELECT MAX(tb.tahun) AS tahun_terbaru FROM target_balai tb ), laporan_dikirim AS ( SELECT mp.nama_upt, mp.komoditi, EXTRACT(YEAR FROM mp.tanggal_selesai) AS tahun, COUNT(*) AS jumlah_laporan FROM mv_pemeriksaan mp WHERE mp.tanggal_selesai IS NOT NULL AND EXTRACT(YEAR FROM mp.tanggal_selesai) = EXTRACT(YEAR FROM CURRENT_DATE) and lower(mp.sarana) = 'distribusi' GROUP BY mp.nama_upt, mp.komoditi, EXTRACT(YEAR FROM mp.tanggal_selesai) ) SELECT ld.nama_upt, ld.komoditi, ld.tahun AS tahun_laporan, tb.tahun AS tahun_target, ld.jumlah_laporan, tb.target_sarana_distribusi, ROUND( (ld.jumlah_laporan::decimal / NULLIF(tb.target_sarana_distribusi, 0)) * 100, 2 ) AS capaian_persen FROM laporan_dikirim ld CROSS JOIN latest_target_year lty LEFT JOIN target_balai tb ON LOWER(TRIM(tb.nama_balai)) = LOWER(TRIM(ld.nama_upt)) AND LOWER(TRIM(tb.komoditi)) = LOWER(TRIM(ld.komoditi)) AND tb.tahun = lty.tahun_terbaru ORDER BY ld.nama_upt, ld.komoditi;","WITH latest_target_year AS ( SELECT MAX(tb.tahun) AS tahun_terbaru FROM target_balai tb ), laporan_dikirim AS ( SELECT mp.nama_upt, mp.komoditi, EXTRACT(YEAR FROM mp.tanggal_selesai) AS tahun, COUNT(*) AS jumlah_laporan FROM mv_pemeriksaan mp WHERE mp.tanggal_selesai IS NOT NULL AND EXTRACT(YEAR FROM mp.tanggal_selesai) = EXTRACT(YEAR FROM CURRENT_DATE) and lower(mp.sarana) = 'distribusi' GROUP BY mp.nama_upt, mp.komoditi, EXTRACT(YEAR FROM mp.tanggal_selesai) ) SELECT ld.nama_upt, ld.komoditi, ld.tahun AS tahun_laporan, tb.tahun AS tahun_target, ld.jumlah_laporan, tb.target_sarana_distribusi, ROUND( (ld.jumlah_laporan::decimal / NULLIF(tb.target_sarana_distribusi, 0)) * 100, 2 ) AS capaian_persen FROM laporan_dikirim ld CROSS JOIN latest_target_year lty LEFT JOIN target_balai tb ON LOWER(TRIM(tb.nama_balai)) = LOWER(TRIM(ld.nama_upt)) AND LOWER(TRIM(tb.komoditi)) = LOWER(TRIM(ld.komoditi)) AND tb.tahun = lty.tahun_terbaru ORDER BY ld.nama_upt, ld.komoditi;",""
"188","v3","tampilkan rekapitulasi produktivitas penguji (jumlah parameter per orang) dari tanggal 1 januari 2025 hingga 31 desember 2025.","tampilkan rekapitulasi produktivitas penguji (jumlah parameter per orang) dari tanggal 1 januari <YEAR> hingga 31 desember <YEAR>.","-","SELECT mpp.petugas, count(*) FROM public.mv_pemeriksaan_petugas mpp WHERE EXTRACT(YEAR FROM mpp.tgl_surat) = 2025 GROUP BY 1 ORDER BY 2 DESC;","SELECT mpp.petugas, count(*) FROM public.mv_pemeriksaan_petugas mpp WHERE EXTRACT(YEAR FROM mpp.tgl_surat) = 2025 GROUP BY 1 ORDER BY 2 DESC;",""
"189","v3","Tampilkan riwayat pemenuhan CPOB untuk harsen laboratories","Tampilkan riwayat pemenuhan CPOB untuk <COMPANY NAME>","-","select mp.tanggal_selesai, mp.nama_sarana, mp.tingkat_pemenuhan_cpob from mv_pemeriksaan mp where mp.tingkat_pemenuhan_cpob is not null and lower(mp.nama_sarana) like '%harsen laboratories%' order by 1, 2, 3","select mp.tanggal_selesai, mp.nama_sarana, mp.tingkat_pemenuhan_cpob from mv_pemeriksaan mp where mp.tingkat_pemenuhan_cpob is not null and lower(mp.nama_sarana) like '%harsen laboratories%' order by 1, 2, 3",""
"190","v3","tampilkan riwayat pemeriksaan sarana produksi 'maha siri jaya' pada rentang tahun yang tersedia.","tampilkan riwayat pemeriksaan sarana produksi '<COMPANY NAME>' pada rentang tahun yang tersedia.","-","SELECT nama_sarana, sarana, jenis_sarana, mpt.product_name, tanggal_mulai, mpt.tp_kategori FROM public.mv_pemeriksaan mp JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(sarana) LIKE '%produksi%' AND lower(mp.nama_sarana) LIKE '%maha siri jaya%';","SELECT nama_sarana, sarana, jenis_sarana, mpt.product_name, tanggal_mulai, mpt.tp_kategori FROM public.mv_pemeriksaan mp JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(sarana) LIKE '%produksi%' AND lower(mp.nama_sarana) LIKE '%maha siri jaya%';",""
"191","v3","tampilkan sarana distribusi dan pelayanan yang tutup pada periode tahun 2025","tampilkan <FACILITY TYPE> yang tutup pada periode tahun <YEAR>","-","SELECT nama_sarana, sarana, tanggal_mulai FROM public.mv_pemeriksaan WHERE (lower(sarana) LIKE '%distribusi%' OR lower(sarana) LIKE '%pelayanan%') AND kesimpulan = 'TTP' AND EXTRACT(YEAR FROM tanggal_mulai) = 2025;","SELECT nama_sarana, sarana, tanggal_mulai FROM public.mv_pemeriksaan WHERE (lower(sarana) LIKE '%distribusi%' OR lower(sarana) LIKE '%pelayanan%') AND kesimpulan = 'TTP' AND EXTRACT(YEAR FROM tanggal_mulai) = 2025;",""
"192","v3","tampilkan sarana peredaran yang memiliki riwayat hasil tmk terbanyak di upt dengan nama balai pom di jakarta.","tampilkan sarana peredaran yang memiliki riwayat hasil tmk terbanyak di upt dengan nama <HALL NAME> di <CITY NAME>.","-","SELECT mp.nama_sarana, mp.kesimpulan, count(*) FROM public.mv_pemeriksaan mp WHERE status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') AND kesimpulan = 'TMK' AND lower(mp.sarana) LIKE '%distribusi%' AND lower(nama_upt) LIKE '%pom di jakarta%' GROUP BY 1, 2;","SELECT mp.nama_sarana, mp.kesimpulan, count(*) FROM public.mv_pemeriksaan mp WHERE status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') AND kesimpulan = 'TMK' AND lower(mp.sarana) LIKE '%distribusi%' AND lower(nama_upt) LIKE '%pom di jakarta%' GROUP BY 1, 2;",""
"193","v3","Tampilkan sarana produksi TMK pada tiga tahun terakhir di wilayah kerja Balai POM di Pangkalpinang beserta tindak lanjut masing-masing sarana","Tampilkan <FACILITY TYPE> pada tiga tahun terakhir di wilayah kerja Balai POM di <PROVINCE NAME> beserta tindak lanjut masing-masing sarana","-","SELECT mp.tanggal_input, mp.nama_upt, mp.kesimpulan, mp.tl_saran_names FROM mv_pemeriksaan mp WHERE LOWER(mp.sarana) LIKE '%produksi%' AND mp.tanggal_input >= (CURRENT_DATE - INTERVAL '3 years') AND LOWER(mp.nama_upt) LIKE '%pangkalpinang%' AND mp.kesimpulan = 'TMK' ORDER BY 1;","SELECT mp.tanggal_input, mp.nama_upt, mp.kesimpulan, mp.tl_saran_names FROM mv_pemeriksaan mp WHERE LOWER(mp.sarana) LIKE '%produksi%' AND mp.tanggal_input >= (CURRENT_DATE - INTERVAL '3 years') AND LOWER(mp.nama_upt) LIKE '%pangkalpinang%' AND mp.kesimpulan = 'TMK' ORDER BY 1;",""
"194","v3","tampilkan temuan ketidaksesuaian untuk klausul untuk upt balai besar pom di bandung.","tampilkan temuan ketidaksesuaian untuk klausul untuk <HALL NAME> di <CITY NAME>.","-","SELECT mpt.tp_kategori, count(*) AS jumlah_pemeriksaan, sum(mpt.tp_jml_temuan) AS jumlah_temuan, sum(mpt.tp_harga_total) AS nilai_temuan FROM public.mv_pemeriksaan mp LEFT OUTER JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(kesimpulan) = 'tmk' AND lower(mp.nama_upt) LIKE '%pom di bandung%' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY 1;","SELECT mpt.tp_kategori, count(*) AS jumlah_pemeriksaan, sum(mpt.tp_jml_temuan) AS jumlah_temuan, sum(mpt.tp_harga_total) AS nilai_temuan FROM public.mv_pemeriksaan mp LEFT OUTER JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(kesimpulan) = 'tmk' AND lower(mp.nama_upt) LIKE '%pom di bandung%' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY 1;",""
"195","v3","tampilkan temuan produk berdasarkan kategori sarana distribusi yang ada di sipt?","tampilkan <PRODUCT NAME> berdasarkan kategori <FACILITY TYPE> yang ada di sipt?","-","SELECT mp.komoditi, mpt.tp_kategori, count(*) FROM public.mv_pemeriksaan mp LEFT OUTER JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(sarana) LIKE '%distribusi%' AND lower(kesimpulan) = 'tmk' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY 1, 2;","SELECT mp.komoditi, mpt.tp_kategori, count(*) FROM public.mv_pemeriksaan mp LEFT OUTER JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(sarana) LIKE '%distribusi%' AND lower(kesimpulan) = 'tmk' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY 1, 2;",""
"196","v3","tampilkan tiga temuan kritis paling sering ditemui pada Balai Besar POM di DKI Jakarta tahun 2024","tampilkan tiga temuan kritis paling sering ditemui pada <HALL NAME> di <PROVINCE NAME> tahun <YEAR>","-","select mp.nama_upt, mp.tx_critical_issue, count(*) from mv_pemeriksaan mp where mp.tx_critical_issue is not null and lower(mp.nama_upt) like '%jakarta%' and extract(year from mp.tanggal_input) = 2024 group by 1, 2","select mp.nama_upt, mp.tx_critical_issue, count(*) from mv_pemeriksaan mp where mp.tx_critical_issue is not null and lower(mp.nama_upt) like '%jakarta%' and extract(year from mp.tanggal_input) = 2024 group by 1, 2",""
"197","v3","tampilkan tiga temuan/ketidaksesuaian paling sering ditemui di wilayah kerja bbpom di dki jakarta pada triwulan 1 tahun 2025.","tampilkan tiga temuan/ketidaksesuaian paling sering ditemui di wilayah kerja bbpom di <PROVINCE NAME> pada triwulan 1 tahun <YEAR>.","-","SELECT nama_upt, provinsi, mpt.tp_kategori, count(*) FROM public.mv_pemeriksaan mp JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(provinsi) LIKE '%dki jakarta%' AND mp.tanggal_mulai BETWEEN '2025-01-01' AND '2025-04-01' AND mp.status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY 1, 2, 3;","SELECT nama_upt, provinsi, mpt.tp_kategori, count(*) FROM public.mv_pemeriksaan mp JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(provinsi) LIKE '%dki jakarta%' AND mp.tanggal_mulai BETWEEN '2025-01-01' AND '2025-04-01' AND mp.status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY 1, 2, 3;",""
"198","v3","tampilkan total nilai keekonomian produk tmk (tie, rusak kedaluwarsa) di balai pom di batam pada tahun 2025.","tampilkan total nilai keekonomian produk tmk (tie, rusak kedaluwarsa) di <HALL NAME> di <CITY NAME> pada tahun <YEAR>.","-","SELECT mpt.tp_kategori, sum(mpt.tp_harga_total) FROM public.mv_pemeriksaan mp LEFT OUTER JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(mp.nama_upt) LIKE '%pom di batam%' AND lower(kesimpulan) = 'tmk' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') AND EXTRACT(YEAR FROM tanggal_mulai) = 2025 GROUP BY 1;","SELECT mpt.tp_kategori, sum(mpt.tp_harga_total) FROM public.mv_pemeriksaan mp LEFT OUTER JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(mp.nama_upt) LIKE '%pom di batam%' AND lower(kesimpulan) = 'tmk' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') AND EXTRACT(YEAR FROM tanggal_mulai) = 2025 GROUP BY 1;",""
"199","v3","tampilkan total temuan produk dan total nilai temuan pada kategori 'lainnya'.","tampilkan total temuan produk dan total nilai temuan pada kategori '<CLASSIFICATION>'.","-","SELECT tp_kategori, SUM(tp_jml_temuan) AS total_temuan_produk, SUM(tp_harga_total) AS total_nilai_temuan FROM mv_pemeriksaan_temuan WHERE LOWER(tp_kategori) LIKE '%lain - lain%' GROUP BY 1;","SELECT tp_kategori, SUM(tp_jml_temuan) AS total_temuan_produk, SUM(tp_harga_total) AS total_nilai_temuan FROM mv_pemeriksaan_temuan WHERE LOWER(tp_kategori) LIKE '%lain - lain%' GROUP BY 1;",""
"200","v3","tampilkan total temuan produk dan total nilai temuan pada kategori bahan berbahaya.","tampilkan total temuan produk dan total nilai temuan pada kategori <CLASSIFICATION>.","-","SELECT tp_kategori, SUM(tp_jml_temuan) AS total_temuan_produk, SUM(tp_harga_total) AS total_nilai_temuan FROM mv_pemeriksaan_temuan WHERE LOWER(tp_kategori) LIKE '%bahan berbahaya%' GROUP BY 1;","SELECT tp_kategori, SUM(tp_jml_temuan) AS total_temuan_produk, SUM(tp_harga_total) AS total_nilai_temuan FROM mv_pemeriksaan_temuan WHERE LOWER(tp_kategori) LIKE '%bahan berbahaya%' GROUP BY 1;",""
"201","v3","tampilkan total temuan produk dan total nilai temuan pada kategori kedaluarsa.","tampilkan total temuan <PRODUCT NAME> dan total nilai temuan pada kategori kedaluarsa.","-","SELECT mpt.tp_kategori, sum(mpt.tp_harga_total) FROM public.mv_pemeriksaan mp LEFT OUTER JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(mpt.tp_kategori) LIKE '%kedaluwarsa%' AND lower(kesimpulan) = 'tmk' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY 1;","SELECT mpt.tp_kategori, sum(mpt.tp_harga_total) FROM public.mv_pemeriksaan mp LEFT OUTER JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(mpt.tp_kategori) LIKE '%kedaluwarsa%' AND lower(kesimpulan) = 'tmk' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY 1;",""
"202","v3","tampilkan total temuan produk dan total nilai temuan pada kategori kedaluarsa.","tampilkan total temuan <PRODUCT NAME> dan total nilai temuan pada kategori kedaluarsa.","-","SELECT tp_kategori, SUM(tp_jml_temuan) AS total_temuan_produk, SUM(tp_harga_total) AS total_nilai_temuan FROM mv_pemeriksaan_temuan WHERE LOWER(tp_kategori) LIKE '%kedaluwarsa%' GROUP BY 1;","SELECT tp_kategori, SUM(tp_jml_temuan) AS total_temuan_produk, SUM(tp_harga_total) AS total_nilai_temuan FROM mv_pemeriksaan_temuan WHERE LOWER(tp_kategori) LIKE '%kedaluwarsa%' GROUP BY 1;",""
"203","v3","tampilkan total temuan produk dan total nilai temuan pada kategori lainnya.","tampilkan total temuan <PRODUCT NAME> dan total nilai temuan pada kategori lainnya.","-","SELECT mpt.tp_kategori, sum(mpt.tp_harga_total) FROM public.mv_pemeriksaan mp LEFT OUTER JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(mpt.tp_kategori) LIKE '%lain - lain%' AND lower(kesimpulan) = 'tmk' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY 1;","SELECT mpt.tp_kategori, sum(mpt.tp_harga_total) FROM public.mv_pemeriksaan mp LEFT OUTER JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(mpt.tp_kategori) LIKE '%lain - lain%' AND lower(kesimpulan) = 'tmk' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY 1;",""
"204","v3","tampilkan total temuan produk dan total nilai temuan pada kategori tanpa izin edar.","tampilkan total temuan <PRODUCT NAME> dan total nilai temuan pada kategori tanpa izin edar.","-","SELECT mpt.tp_kategori, sum(mpt.tp_harga_total) FROM public.mv_pemeriksaan mp LEFT OUTER JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(mpt.tp_kategori) LIKE '%tie%' AND lower(kesimpulan) = 'tmk' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY 1;","SELECT mpt.tp_kategori, sum(mpt.tp_harga_total) FROM public.mv_pemeriksaan mp LEFT OUTER JOIN public.mv_pemeriksaan_temuan mpt ON mp.id = mpt.id_pemeriksaan WHERE lower(mpt.tp_kategori) LIKE '%tie%' AND lower(kesimpulan) = 'tmk' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY 1;",""
"205","v3","tampilkan total temuan produk dan total nilai temuan pada kategori tanpa izin edar.","tampilkan total temuan <PRODUCT NAME> dan total nilai temuan pada kategori tanpa izin edar.","-","SELECT tp_kategori, SUM(tp_jml_temuan) AS total_temuan_produk, SUM(tp_harga_total) AS total_nilai_temuan FROM mv_pemeriksaan_temuan WHERE LOWER(tp_kategori) LIKE '%tie%' GROUP BY 1;","SELECT tp_kategori, SUM(tp_jml_temuan) AS total_temuan_produk, SUM(tp_harga_total) AS total_nilai_temuan FROM mv_pemeriksaan_temuan WHERE LOWER(tp_kategori) LIKE '%tie%' GROUP BY 1;",""
"206","v3","Tampilkan tren audit komprehensif berdasarkan tingkat kritikalitas untuk tahun 2024","Tampilkan tren audit komprehensif berdasarkan tingkat kritikalitas untuk tahun <YEAR>","-","SELECT TO_CHAR(mkp.tgl_end, 'YYYY-MM') AS bulan_tahun, mkp.tx_criteria AS tingkat_kritikalitas, COUNT(*) AS jumlah_audit FROM mv_kriteria_pemeriksaan mkp WHERE LOWER(mkp.tujuan) LIKE '%komprehensif%' AND EXTRACT(YEAR FROM mkp.tgl_end) = 2024 GROUP BY TO_CHAR(mkp.tgl_end, 'YYYY-MM'), mkp.tx_criteria ORDER BY bulan_tahun, tingkat_kritikalitas;","SELECT TO_CHAR(mkp.tgl_end, 'YYYY-MM') AS bulan_tahun, mkp.tx_criteria AS tingkat_kritikalitas, COUNT(*) AS jumlah_audit FROM mv_kriteria_pemeriksaan mkp WHERE LOWER(mkp.tujuan) LIKE '%komprehensif%' AND EXTRACT(YEAR FROM mkp.tgl_end) = 2024 GROUP BY TO_CHAR(mkp.tgl_end, 'YYYY-MM'), mkp.tx_criteria ORDER BY bulan_tahun, tingkat_kritikalitas;",""
"207","v3","temuan produk berdasarkan kategori sarana distribusi","temuan produk berdasarkan kategori <CLASSIFICATION>","-","select klasifikasi_distribusi, komoditi, mpt.tp_kategori, count(*), sum(mpt.tp_harga_total) from mv_pemeriksaan mp join mv_pemeriksaan_temuan mpt on mp.id = mpt.id_pemeriksaan where mp.klasifikasi_distribusi is not null group by 1, 2, 3","select klasifikasi_distribusi, komoditi, mpt.tp_kategori, count(*), sum(mpt.tp_harga_total) from mv_pemeriksaan mp join mv_pemeriksaan_temuan mpt on mp.id = mpt.id_pemeriksaan where mp.klasifikasi_distribusi is not null group by 1, 2, 3",""
"208","v3","Trend hasil pemeriksaan sarana produksi MD untuk jenis pangan AMDK di UPT Bogor (tahun 2025)","Trend hasil pemeriksaan <FACILITY TYPE> untuk jenis pangan <PRODUCT NAME> di UPT <REGENCY NAME> (tahun <YEAR>)","-","WITH pemeriksaan_amdk AS ( SELECT mp.id, mp.tanggal_mulai, TO_CHAR(mp.tanggal_mulai, 'YYYY-MM') AS bulan_tahun, mp.nama_upt FROM mv_pemeriksaan mp JOIN mv_pemeriksaan_jenis_pangan mpjp ON mp.id = mpjp.id_pemeriksaan WHERE EXTRACT(YEAR FROM mp.tanggal_mulai) = 2025 AND LOWER(mp.nama_upt) LIKE '%bogor%' AND LOWER(mpjp.jenis_pangan_name) LIKE '%air minum dalam kemasan%' and mp.sarana = 'PRODUKSI' ) SELECT pa.bulan_tahun, COUNT(DISTINCT pa.id) AS jumlah_pemeriksaan_amdk FROM pemeriksaan_amdk pa GROUP BY pa.bulan_tahun ORDER BY pa.bulan_tahun;","WITH pemeriksaan_amdk AS ( SELECT mp.id, mp.tanggal_mulai, TO_CHAR(mp.tanggal_mulai, 'YYYY-MM') AS bulan_tahun, mp.nama_upt FROM mv_pemeriksaan mp JOIN mv_pemeriksaan_jenis_pangan mpjp ON mp.id = mpjp.id_pemeriksaan WHERE EXTRACT(YEAR FROM mp.tanggal_mulai) = 2025 AND LOWER(mp.nama_upt) LIKE '%bogor%' AND LOWER(mpjp.jenis_pangan_name) LIKE '%air minum dalam kemasan%' and mp.sarana = 'PRODUKSI' ) SELECT pa.bulan_tahun, COUNT(DISTINCT pa.id) AS jumlah_pemeriksaan_amdk FROM pemeriksaan_amdk pa GROUP BY pa.bulan_tahun ORDER BY pa.bulan_tahun;",""
"209","v3","Trend hasil pemeriksaan sarana produksi MD untuk jenis pangan Garam, Tepung, Lemak, dan Minyak Nabati sejak tahun 2024","Trend hasil pemeriksaan <FACILITY TYPE> untuk jenis pangan <COMMODITY NAME>, <COMMODITY NAME>, <COMMODITY NAME>, dan <COMMODITY NAME> sejak tahun <YEAR>","-","WITH pemeriksaan_pangan AS ( SELECT mp.id, mp.tanggal_mulai, TO_CHAR(mp.tanggal_mulai, 'YYYY-MM') AS bulan_tahun, mp.nama_upt, mpjp.jenis_pangan_name FROM mv_pemeriksaan mp JOIN mv_pemeriksaan_jenis_pangan mpjp ON mp.id = mpjp.id_pemeriksaan WHERE EXTRACT(YEAR FROM mp.tanggal_mulai) >= 2024 AND LOWER(mpjp.jenis_pangan_name) ~ '(garam|tepung|lemak|minyak nabati)' AND LOWER(mp.sarana) LIKE '%produksi%' -- karena fokusnya sarana produksi MD ) SELECT pp.bulan_tahun, pp.jenis_pangan_name, COUNT(DISTINCT pp.id) AS jumlah_pemeriksaan FROM pemeriksaan_pangan pp GROUP BY pp.bulan_tahun, pp.jenis_pangan_name ORDER BY pp.bulan_tahun, pp.jenis_pangan_name;","WITH pemeriksaan_pangan AS ( SELECT mp.id, mp.tanggal_mulai, TO_CHAR(mp.tanggal_mulai, 'YYYY-MM') AS bulan_tahun, mp.nama_upt, mpjp.jenis_pangan_name FROM mv_pemeriksaan mp JOIN mv_pemeriksaan_jenis_pangan mpjp ON mp.id = mpjp.id_pemeriksaan WHERE EXTRACT(YEAR FROM mp.tanggal_mulai) >= 2024 AND LOWER(mpjp.jenis_pangan_name) ~ '(garam|tepung|lemak|minyak nabati)' AND LOWER(mp.sarana) LIKE '%produksi%' -- karena fokusnya sarana produksi MD ) SELECT pp.bulan_tahun, pp.jenis_pangan_name, COUNT(DISTINCT pp.id) AS jumlah_pemeriksaan FROM pemeriksaan_pangan pp GROUP BY pp.bulan_tahun, pp.jenis_pangan_name ORDER BY pp.bulan_tahun, pp.jenis_pangan_name;",""
"210","v3","upt mana saja yang paling banyak melaporkan hasil pemeriksaan sarana produksi yang tmk?","upt mana saja yang paling banyak melaporkan hasil pemeriksaan <FACILITY TYPE> yang tmk?","-","SELECT nama_upt, count(*) FROM public.mv_pemeriksaan WHERE sarana ILIKE '%produksi%' AND kesimpulan = 'TMK' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY nama_upt ORDER BY COUNT(*) DESC LIMIT 10;","SELECT nama_upt, count(*) FROM public.mv_pemeriksaan WHERE sarana ILIKE '%produksi%' AND kesimpulan = 'TMK' AND status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') GROUP BY nama_upt ORDER BY COUNT(*) DESC LIMIT 10;",""
"211","v3","upt mana saja yang paling banyak melaporkan hasil pemeriksaan sarana yang tmk?","upt mana saja yang paling banyak melaporkan hasil pemeriksaan <FACILITY TYPE> yang tmk?","-","SELECT nama_upt, kesimpulan, count(*) FROM public.mv_pemeriksaan mp WHERE mp.status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') AND lower(kesimpulan) = 'tmk' GROUP BY 1, 2 ORDER BY 3 DESC LIMIT 5;","SELECT nama_upt, kesimpulan, count(*) FROM public.mv_pemeriksaan mp WHERE mp.status IN ('VERIFY4', 'VERIFY5','VERIFY6','VERIFY7','FINISHED') AND lower(kesimpulan) = 'tmk' GROUP BY 1, 2 ORDER BY 3 DESC LIMIT 5;",""
"212","v3","upt mana saja yang sering melaporkan hasil pemeriksaan lebih dari 30 hari kerja dari tanggal pemeriksaan hingga tanggal kirim ka upt?","upt mana saja yang sering melaporkan hasil pemeriksaan lebih dari 30 hari kerja dari tanggal pemeriksaan hingga tanggal kirim ka upt?","-","WITH waktu AS ( SELECT mpl.id_pemeriksaan, MIN(mpl.created_at) FILTER (WHERE mpl.urutan_step = 2) AS t2, MIN(mpl.created_at) FILTER (WHERE mpl.urutan_step = 3) AS t3 FROM public.mv_pemeriksaan_log AS mpl GROUP BY mpl.id_pemeriksaan ), kerja AS ( SELECT w.id_pemeriksaan, w.t2, w.t3, ( SELECT COUNT(*) FROM generate_series(w.t2::date, w.t3::date - 1, '1 day') AS d(hari) WHERE EXTRACT(DOW FROM hari) BETWEEN 1 AND 5 -- Senin–Jumat ) AS workdays_between FROM waktu w WHERE w.t2 IS NOT NULL AND w.t3 IS NOT NULL AND w.t3::date > w.t2::date ) SELECT k.id_pemeriksaan, mp.nama_upt, mp.nama_sarana, k.t2 AS t2_timestamp, k.t3 AS t3_timestamp, k.workdays_between FROM kerja k JOIN public.mv_pemeriksaan mp ON mp.id = k.id_pemeriksaan WHERE k.workdays_between > 30 ORDER BY k.id_pemeriksaan;","WITH waktu AS ( SELECT mpl.id_pemeriksaan, MIN(mpl.created_at) FILTER (WHERE mpl.urutan_step = 2) AS t2, MIN(mpl.created_at) FILTER (WHERE mpl.urutan_step = 3) AS t3 FROM public.mv_pemeriksaan_log AS mpl GROUP BY mpl.id_pemeriksaan ), kerja AS ( SELECT w.id_pemeriksaan, w.t2, w.t3, ( SELECT COUNT(*) FROM generate_series(w.t2::date, w.t3::date - 1, '1 day') AS d(hari) WHERE EXTRACT(DOW FROM hari) BETWEEN 1 AND 5 -- Senin–Jumat ) AS workdays_between FROM waktu w WHERE w.t2 IS NOT NULL AND w.t3 IS NOT NULL AND w.t3::date > w.t2::date ) SELECT k.id_pemeriksaan, mp.nama_upt, mp.nama_sarana, k.t2 AS t2_timestamp, k.t3 AS t3_timestamp, k.workdays_between FROM kerja k JOIN public.mv_pemeriksaan mp ON mp.id = k.id_pemeriksaan WHERE k.workdays_between > 30 ORDER BY k.id_pemeriksaan;",""
